"x", "x+a+b-c", "floorf(x)"
3.825,3,3
3.73171,3,3
3.55814,3,3
3.47727,3,3
3.32609,3,3
3.25532,3,3
3.12245,3,3
3.06,3,3
2.94231,2,2
2.88679,2,2
2.78182,2,2
2.73214,2,2
2.63793,2,2
2.59322,2,2
2.5082,2,2
2.46774,2,2
2.39062,2,2
2.35385,2,2
2.28358,2,2
2.18571,2,2
2.15493,2,2
2.09589,2,2
2.06757,2,2
2.01316,2,2
1.98701,1,1
1.93671,1,1
1.9125,1,1
1.86585,1,1
1.84337,1,1
1.77907,1,1
1.73864,1,1
1.7191,1,1
1.68132,1,1
1.66304,1,1
1.62766,1,1
1.61053,1,1
1.57732,1,1
1.56122,1,1
1.53,1,1
1.51485,1,1
1.48544,1,1
1.47115,1,1
1.4434,1,1
1.42991,1,1
1.40367,1,1
1.39091,1,1
1.36607,1,1
1.35398,1,1
1.33043,1,1
1.31897,1,1
1.29661,1,1
1.26446,1,1
1.2541,1,1
1.23387,1,1
1.224,1,1
1.20472,1,1
1.19531,1,1
1.17692,1,1
1.16794,1,1
1.15038,1,1
1.14179,1,1
1.11679,1,1
1.10072,1,1
1.09286,1,1
1.07746,1,1
1.06993,1,1
1.05517,1,1
1.04795,1,1
1.03378,1,1
1.02685,1,1
1.01324,1,1
1.00658,1,1
0.993506,0,0
0.987097,0,0
0.974522,0,0
0.968354,0,0
0.95625,0,0
0.950311,0,0
0.93865,0,0
0.932927,0,0
0.921687,0,0
0.916168,0,0
0.905325,0,0
0.889535,0,0
0.884393,0,0
0.874286,0,0
0.869318,0,0
0.859551,0,0
0.854749,0,0
0.845304,0,0
0.840659,0,0
0.831522,0,0
0.827027,0,0
0.81383,0,0
0.805263,0,0
0.801047,0,0
0.792746,0,0
0.78866,0,0
0.780612,0,0
0.77665,0,0
0.768844,0,0
0.765,0,0
0.757426,0,0
0.753695,0,0
0.746341,0,0
0.742718,0,0
0.735577,0,0
0.732057,0,0
0.725118,0,0
0.721698,0,0
0.714953,0,0
0.711628,0,0
0.705069,0,0
0.701835,0,0
0.695455,0,0
0.686099,0,0
0.683036,0,0
0.676991,0,0
0.674009,0,0
0.668122,0,0
0.665217,0,0
0.659483,0,0
0.656652,0,0
0.651064,0,0
0.648305,0,0
0.640167,0,0
0.634855,0,0
0.632231,0,0
0.627049,0,0
0.62449,0,0
0.619433,0,0
0.616935,0,0
0.612,0,0
0.609562,0,0
0.604743,0,0
0.602362,0,0
154,154,154
51.3333,51,51
30.8,30,30
17.1111,17,17
11.8462,11,11
10.2667,10,10
9.05882,9,9
8.10526,8,8
6.69565,6,6
6.16,6,6
5.7037,5,5
5.31034,5,5
4.96774,4,4
4.16216,4,4
3.94872,3,3
3.7561,3,3
3.5814,3,3
3.42222,3,3
3.2766,3,3
3.01961,3,3
2.90566,2,2
2.70175,2,2
2.61017,2,2
2.52459,2,2
2.36923,2,2
2.29851,2,2
2.23188,2,2
2.16901,2,2
2.10959,2,2
2.05333,2,2
1.94937,1,1
1.90123,1,1
1.85542,1,1
1.81176,1,1
1.77011,1,1
1.73034,1,1
1.65591,1,1
1.62105,1,1
1.58763,1,1
1.52475,1,1
1.49515,1,1
1.43925,1,1
1.41284,1,1
1.38739,1,1
1.36283,1,1
1.33913,1,1
1.31624,1,1
1.25203,1,1
1.232,1,1
1.2126,1,1
1.1938,1,1
1.17557,1,1
1.14074,1,1
1.12409,1,1
1.10791,1,1
1.0922,1,1
1.06207,1,1
1.03356,1,1
1.01987,1,1
1.00654,1,1
0.993548,0,0
0.980892,0,0
0.968553,0,0
0.944785,0,0
0.922156,0,0
0.911243,0,0
0.900585,0,0
0.890173,0,0
0.870057,0,0
0.860335,0,0
0.850829,0,0
0.84153,0,0
0.832432,0,0
0.806283,0,0
0.797927,0,0
0.789744,0,0
0.781726,0,0
0.773869,0,0
0.766169,0,0
0.75122,0,0
0.743961,0,0
0.729858,0,0
0.723005,0,0
0.716279,0,0
0.703196,0,0
0.696833,0,0
0.690583,0,0
0.684444,0,0
0.678414,0,0
0.672489,0,0
0.660944,0,0
0.655319,0,0
0.649789,0,0
0.644351,0,0
0.639004,0,0
0.633745,0,0
0.623482,0,0
0.618474,0,0
0.613546,0,0
0.603922,0,0
155,155,155
77.5,77,77
51.6667,51,51
38.75,38,38
25.8333,25,25
22.1429,22,22
19.375,19,19
17.2222,17,17
14.0909,14,14
12.9167,12,12
11.9231,11,11
11.0714,11,11
9.6875,9,9
9.11765,9,9
8.61111,8,8
8.1579,8,8
7.38095,7,7
7.04545,7,7
6.73913,6,6
6.45833,6,6
5.96154,5,5
5.74074,5,5
5.53571,5,5
5.34483,5,5
4.84375,4,4
4.69697,4,4
4.55882,4,4
4.30556,4,4
4.18919,4,4
4.07895,4,4
3.97436,3,3
3.78049,3,3
3.69048,3,3
3.60465,3,3
3.52273,3,3
3.36957,3,3
3.29787,3,3
3.22917,3,3
3.16327,3,3
3.03922,3,3
2.98077,2,2
2.92453,2,2
2.87037,2,2
2.76786,2,2
2.7193,2,2
2.67241,2,2
2.62712,2,2
2.54098,2,2
2.46032,2,2
2.42188,2,2
2.34848,2,2
2.31343,2,2
2.27941,2,2
2.24638,2,2
2.1831,2,2
2.15278,2,2
2.12329,2,2
2.09459,2,2
2.03947,2,2
2.01299,2,2
1.98718,1,1
1.96203,1,1
1.91358,1,1
1.89024,1,1
1.86747,1,1
1.84524,1,1
1.80233,1,1
1.78161,1,1
1.76136,1,1
1.74157,1,1
1.7033,1,1
1.68478,1,1
1.64894,1,1
1.61458,1,1
1.59794,1,1
1.58163,1,1
1.56566,1,1
1.53465,1,1
1.51961,1,1
1.50485,1,1
1.49038,1,1
1.46226,1,1
1.4486,1,1
1.43519,1,1
1.42202,1,1
1.3964,1,1
1.38393,1,1
1.37168,1,1
1.35965,1,1
1.33621,1,1
1.32479,1,1
1.31356,1,1
1.30252,1,1
1.28099,1,1
1.27049,1,1
1.26016,1,1
1.23016,1,1
1.22047,1,1
1.21094,1,1
1.20155,1,1
1.18321,1,1
1.17424,1,1
1.16541,1,1
1.15672,1,1
1.13971,1,1
1.13139,1,1
1.12319,1,1
1.11511,1,1
1.09929,1,1
1.09155,1,1
1.08392,1,1
1.07639,1,1
1.06164,1,1
1.05442,1,1
1.0473,1,1
1.04027,1,1
1.02649,1,1
1.01974,1,1
1.01307,1,1
1.00649,1,1
0.99359,0,0
0.987261,0,0
0.981013,0,0
0.974843,0,0
0.962733,0,0
0.95679,0,0
0.95092,0,0
0.945122,0,0
0.933735,0,0
0.928144,0,0
0.922619,0,0
0.91716,0,0
0.906433,0,0
0.901163,0,0
0.895954,0,0
0.890805,0,0
0.880682,0,0
0.875706,0,0
0.870786,0,0
0.865922,0,0
0.856354,0,0
0.851648,0,0
0.846995,0,0
0.842391,0,0
0.828877,0,0
0.824468,0,0
0.820106,0,0
0.811518,0,0
0.807292,0,0
0.803109,0,0
0.798969,0,0
0.790816,0,0
0.786802,0,0
0.782828,0,0
0.778894,0,0
0.771144,0,0
0.767327,0,0
0.763547,0,0
0.759804,0,0
0.752427,0,0
0.748792,0,0
0.745192,0,0
0.741627,0,0
0.734597,0,0
0.731132,0,0
0.7277,0,0
0.724299,0,0
0.717593,0,0
0.711009,0,0
0.707763,0,0
0.701357,0,0
0.698198,0,0
0.695067,0,0
0.691964,0,0
0.685841,0,0
0.682819,0,0
0.679825,0,0
0.676856,0,0
0.670996,0,0
0.668103,0,0
0.665236,0,0
0.662393,0,0
0.65678,0,0
0.654008,0,0
0.65126,0,0
0.648536,0,0
0.643154,0,0
0.640496,0,0
0.63786,0,0
0.635246,0,0
0.630081,0,0
0.62753,0,0
0.62249,0,0
0.61753,0,0
0.615079,0,0
0.612648,0,0
0.610236,0,0
156,156,156
31.2,31,31
22.2857,22,22
14.1818,14,14
9.17647,9,9
8.21053,8,8
6.78261,6,6
6.24,6,6
5.37931,5,5
5.03226,5,5
4.45714,4,4
4.21622,4,4
3.80488,3,3
3.62791,3,3
3.31915,3,3
3.18367,3,3
2.9434,2,2
2.83636,2,2
2.64407,2,2
2.55738,2,2
2.32836,2,2
2.19718,2,2
2.13699,2,2
2.02597,2,2
1.97468,1,1
1.87952,1,1
1.83529,1,1
1.75281,1,1
1.64211,1,1
1.60825,1,1
1.54455,1,1
1.51456,1,1
1.45794,1,1
1.43119,1,1
1.38053,1,1
1.35652,1,1
1.31092,1,1
1.28926,1,1
1.248,1,1
1.22835,1,1
1.19084,1,1
1.17293,1,1
1.13869,1,1
1.1223,1,1
1.07586,1,1
1.04698,1,1
1.03311,1,1
1.00645,1,1
0.993631,0,0
0.968944,0,0
0.957055,0,0
0.934132,0,0
0.901734,0,0
0.891429,0,0
0.871508,0,0
0.861878,0,0
0.843243,0,0
0.834225,0,0
0.816754,0,0
0.80829,0,0
0.791878,0,0
0.78392,0,0
0.768473,0,0
0.760976,0,0
0.746412,0,0
0.739336,0,0
0.725581,0,0
0.718894,0,0
0.699552,0,0
0.687225,0,0
0.681223,0,0
0.669528,0,0
0.66383,0,0
0.65272,0,0
0.647303,0,0
0.636735,0,0
0.621514,0,0
0.616601,0,0
157,157,157
78.5,78,78
52.3333,52,52
39.25,39,39
31.4,31,31
26.1667,26,26
22.4286,22,22
19.625,19,19
17.4444,17,17
15.7,15,15
14.2727,14,14
13.0833,13,13
12.0769,12,12
11.2143,11,11
10.4667,10,10
9.8125,9,9
9.23529,9,9
8.72222,8,8
8.26316,8,8
7.85,7,7
7.47619,7,7
7.13636,7,7
6.82609,6,6
6.54167,6,6
6.28,6,6
6.03846,6,6
5.81482,5,5
5.60714,5,5
5.41379,5,5
5.23333,5,5
5.06452,5,5
4.90625,4,4
4.75758,4,4
4.61765,4,4
4.48571,4,4
4.36111,4,4
4.24324,4,4
4.13158,4,4
4.02564,4,4
3.925,3,3
3.82927,3,3
3.7381,3,3
3.65116,3,3
3.56818,3,3
3.48889,3,3
3.41304,3,3
3.34043,3,3
3.27083,3,3
3.20408,3,3
3.14,3,3
3.07843,3,3
3.01923,3,3
2.96226,2,2
2.90741,2,2
2.85455,2,2
2.80357,2,2
2.75439,2,2
2.7069,2,2
2.66102,2,2
2.61667,2,2
2.57377,2,2
2.53226,2,2
2.49206,2,2
2.45312,2,2
2.41538,2,2
2.37879,2,2
2.34328,2,2
2.30882,2,2
2.27536,2,2
2.24286,2,2
2.21127,2,2
2.18056,2,2
2.15068,2,2
2.12162,2,2
2.09333,2,2
2.06579,2,2
2.03896,2,2
2.01282,2,2
1.98734,1,1
1.9625,1,1
1.93827,1,1
1.91463,1,1
1.89157,1,1
1.86905,1,1
1.84706,1,1
1.82558,1,1
1.8046,1,1
1.78409,1,1
1.76405,1,1
1.74444,1,1
1.72527,1,1
1.70652,1,1
1.68817,1,1
1.67021,1,1
1.65263,1,1
1.63542,1,1
1.61856,1,1
1.60204,1,1
1.58586,1,1
1.57,1,1
1.55446,1,1
1.53922,1,1
1.52427,1,1
1.50962,1,1
1.49524,1,1
1.48113,1,1
1.46729,1,1
1.4537,1,1
1.44037,1,1
1.42727,1,1
1.41441,1,1
1.40179,1,1
1.38938,1,1
1.37719,1,1
1.36522,1,1
1.35345,1,1
1.34188,1,1
1.33051,1,1
1.31933,1,1
1.30833,1,1
1.29752,1,1
1.28689,1,1
1.27642,1,1
1.26613,1,1
1.256,1,1
1.24603,1,1
1.23622,1,1
1.22656,1,1
1.21705,1,1
1.20769,1,1
1.19847,1,1
1.18939,1,1
1.18045,1,1
1.17164,1,1
1.16296,1,1
1.15441,1,1
1.14599,1,1
1.13768,1,1
1.1295,1,1
1.12143,1,1
1.11348,1,1
1.10563,1,1
1.0979,1,1
1.09028,1,1
1.08276,1,1
1.07534,1,1
1.06803,1,1
1.06081,1,1
1.05369,1,1
1.04667,1,1
1.03974,1,1
1.03289,1,1
1.02614,1,1
1.01948,1,1
1.0129,1,1
1.00641,1,1
0.993671,0,0
0.987421,0,0
0.98125,0,0
0.975155,0,0
0.969136,0,0
0.96319,0,0
0.957317,0,0
0.951515,0,0
0.945783,0,0
0.94012,0,0
0.934524,0,0
0.928994,0,0
0.923529,0,0
0.918129,0,0
0.912791,0,0
0.907514,0,0
0.902299,0,0
0.897143,0,0
0.892045,0,0
0.887006,0,0
0.882023,0,0
0.877095,0,0
0.872222,0,0
0.867403,0,0
0.862637,0,0
0.857924,0,0
0.853261,0,0
0.848649,0,0
0.844086,0,0
0.839572,0,0
0.835106,0,0
0.830688,0,0
0.826316,0,0
0.82199,0,0
0.817708,0,0
0.813471,0,0
0.809278,0,0
0.805128,0,0
0.80102,0,0
0.796954,0,0
0.792929,0,0
0.788945,0,0
0.785,0,0
0.781095,0,0
0.777228,0,0
0.773399,0,0
0.769608,0,0
0.765854,0,0
0.762136,0,0
0.758454,0,0
0.754808,0,0
0.751196,0,0
0.747619,0,0
0.744076,0,0
0.740566,0,0
0.737089,0,0
0.733645,0,0
0.730233,0,0
0.726852,0,0
0.723502,0,0
0.720183,0,0
0.716895,0,0
0.713636,0,0
0.710407,0,0
0.707207,0,0
0.704036,0,0
0.700893,0,0
0.697778,0,0
0.69469,0,0
0.69163,0,0
0.688596,0,0
0.685589,0,0
0.682609,0,0
0.679654,0,0
0.676724,0,0
0.67382,0,0
0.67094,0,0
0.668085,0,0
0.665254,0,0
0.662447,0,0
0.659664,0,0
0.656904,0,0
0.654167,0,0
0.651452,0,0
0.64876,0,0
0.646091,0,0
0.643443,0,0
0.640816,0,0
0.638211,0,0
0.635628,0,0
0.633065,0,0
0.630522,0,0
0.628,0,0
0.625498,0,0
0.623016,0,0
0.620553,0,0
0.61811,0,0
0.615686,0,0
158,158,158
52.6667,52,52
31.6,31,31
22.5714,22,22
17.5556,17,17
14.3636,14,14
12.1538,12,12
10.5333,10,10
9.29412,9,9
8.31579,8,8
7.52381,7,7
6.86957,6,6
6.32,6,6
5.85185,5,5
5.44828,5,5
5.09677,5,5
4.78788,4,4
4.51429,4,4
4.27027,4,4
4.05128,4,4
3.85366,3,3
3.67442,3,3
3.51111,3,3
3.3617,3,3
3.22449,3,3
3.09804,3,3
2.98113,2,2
2.87273,2,2
2.77193,2,2
2.67797,2,2
2.59016,2,2
2.50794,2,2
2.43077,2,2
2.35821,2,2
2.28986,2,2
2.22535,2,2
2.16438,2,2
2.10667,2,2
2.05195,2,2
1.95062,1,1
1.90361,1,1
1.85882,1,1
1.81609,1,1
1.77528,1,1
1.73626,1,1
1.69892,1,1
1.66316,1,1
1.62887,1,1
1.59596,1,1
1.56436,1,1
1.53398,1,1
1.50476,1,1
1.47664,1,1
1.44954,1,1
1.42342,1,1
1.39823,1,1
1.37391,1,1
1.35043,1,1
1.32773,1,1
1.30579,1,1
1.28455,1,1
1.264,1,1
1.24409,1,1
1.22481,1,1
1.20611,1,1
1.18797,1,1
1.17037,1,1
1.15328,1,1
1.13669,1,1
1.12057,1,1
1.1049,1,1
1.08966,1,1
1.07483,1,1
1.0604,1,1
1.04636,1,1
1.03268,1,1
1.01935,1,1
1.00637,1,1
0.993711,0,0
0.981366,0,0
0.969325,0,0
0.957576,0,0
0.946108,0,0
0.934911,0,0
0.923977,0,0
0.913295,0,0
0.902857,0,0
0.892655,0,0
0.882682,0,0
0.872928,0,0
0.863388,0,0
0.854054,0,0
0.84492,0,0
0.835979,0,0
0.827225,0,0
0.818653,0,0
0.810256,0,0
0.80203,0,0
0.79397,0,0
0.78607,0,0
0.778325,0,0
0.770732,0,0
0.763285,0,0
0.755981,0,0
0.748815,0,0
0.741784,0,0
0.734884,0,0
0.728111,0,0
0.721461,0,0
0.714932,0,0
0.70852,0,0
0.702222,0,0
0.696035,0,0
0.689956,0,0
0.683983,0,0
0.678112,0,0
0.67234,0,0
0.661088,0,0
0.655602,0,0
0.650206,0,0
0.644898,0,0
0.639676,0,0
0.634538,0,0
0.629482,0,0
0.624506,0,0
0.619608,0,0
159,159,159
79.5,79,79
39.75,39,39
31.8,31,31
22.7143,22,22
19.875,19,19
15.9,15,15
14.4545,14,14
12.2308,12,12
11.3571,11,11
9.9375,9,9
9.35294,9,9
8.36842,8,8
7.95,7,7
7.22727,7,7
6.91304,6,6
6.36,6,6
6.11538,6,6
5.67857,5,5
5.48276,5,5
5.12903,5,5
4.96875,4,4
4.67647,4,4
4.54286,4,4
4.2973,4,4
4.18421,4,4
3.975,3,3
3.87805,3,3
3.69767,3,3
3.61364,3,3
3.45652,3,3
3.38298,3,3
3.2449,3,3
3.18,3,3
3.05769,3,3
2.89091,2,2
2.83929,2,2
2.74138,2,2
2.69492,2,2
2.60656,2,2
2.56452,2,2
2.48438,2,2
2.44615,2,2
2.37313,2,2
2.33824,2,2
2.27143,2,2
2.23944,2,2
2.17808,2,2
2.14865,2,2
2.09211,2,2
2.06493,2,2
2.01266,2,2
1.9875,1,1
1.93902,1,1
1.91566,1,1
1.87059,1,1
1.84884,1,1
1.80682,1,1
1.78652,1,1
1.74725,1,1
1.72826,1,1
1.69149,1,1
1.67368,1,1
1.63918,1,1
1.62245,1,1
1.59,1,1
1.57426,1,1
1.54369,1,1
1.52885,1,1
1.48598,1,1
1.45872,1,1
1.44545,1,1
1.41964,1,1
1.40708,1,1
1.38261,1,1
1.37069,1,1
1.34746,1,1
1.33613,1,1
1.31405,1,1
1.30328,1,1
1.28226,1,1
1.272,1,1
1.25197,1,1
1.24219,1,1
1.22308,1,1
1.21374,1,1
1.19549,1,1
1.18657,1,1
1.16912,1,1
1.16058,1,1
1.14388,1,1
1.13571,1,1
1.11972,1,1
1.11189,1,1
1.09655,1,1
1.08904,1,1
1.07432,1,1
1.06711,1,1
1.05298,1,1
1.04605,1,1
1.03247,1,1
1.02581,1,1
1.01274,1,1
1.00633,1,1
0.99375,0,0
0.987578,0,0
0.97546,0,0
0.969512,0,0
0.957831,0,0
0.952096,0,0
0.940828,0,0
0.935294,0,0
0.924419,0,0
0.919075,0,0
0.908571,0,0
0.903409,0,0
0.893258,0,0
0.888268,0,0
0.878453,0,0
0.873626,0,0
0.86413,0,0
0.859459,0,0
0.850267,0,0
0.845745,0,0
0.836842,0,0
0.832461,0,0
0.823834,0,0
0.819588,0,0
0.811224,0,0
0.807107,0,0
0.798995,0,0
0.795,0,0
0.787129,0,0
0.783251,0,0
0.77561,0,0
0.771845,0,0
0.764423,0,0
0.760766,0,0
0.753555,0,0
0.742991,0,0
0.739535,0,0
0.732719,0,0
0.729358,0,0
0.722727,0,0
0.719457,0,0
0.713004,0,0
0.709821,0,0
0.70354,0,0
0.700441,0,0
0.694323,0,0
0.691304,0,0
0.685345,0,0
0.682403,0,0
0.676596,0,0
0.673729,0,0
0.668067,0,0
0.665272,0,0
0.659751,0,0
0.657025,0,0
0.651639,0,0
0.64898,0,0
0.643725,0,0
0.641129,0,0
0.636,0,0
0.633466,0,0
0.628458,0,0
0.625984,0,0
160,160,160
53.3333,53,53
22.8571,22,22
17.7778,17,17
14.5455,14,14
12.3077,12,12
9.41177,9,9
8.42105,8,8
7.61905,7,7
6.95652,6,6
5.92593,5,5
5.51724,5,5
5.16129,5,5
4.84848,4,4
4.32432,4,4
4.10256,4,4
3.90244,3,3
3.72093,3,3
3.40426,3,3
3.26531,3,3
3.13725,3,3
3.01887,3,3
2.80702,2,2
2.71186,2,2
2.62295,2,2
2.53968,2,2
2.38806,2,2
2.31884,2,2
2.25352,2,2
2.19178,2,2
2.07792,2,2
2.02532,2,2
1.97531,1,1
1.92771,1,1
1.83908,1,1
1.79775,1,1
1.75824,1,1
1.72043,1,1
1.64948,1,1
1.61616,1,1
1.58416,1,1
1.5534,1,1
1.49533,1,1
1.46789,1,1
1.44144,1,1
1.41593,1,1
1.36752,1,1
1.34454,1,1
1.32231,1,1
1.30081,1,1
1.25984,1,1
1.24031,1,1
1.22137,1,1
1.20301,1,1
1.16788,1,1
1.15108,1,1
1.13475,1,1
1.11888,1,1
1.08844,1,1
1.07383,1,1
1.0596,1,1
1.04575,1,1
1.01911,1,1
1.00629,1,1
0.993789,0,0
0.981595,0,0
0.958084,0,0
0.946746,0,0
0.935673,0,0
0.924855,0,0
0.903955,0,0
0.893855,0,0
0.883978,0,0
0.874317,0,0
0.855615,0,0
0.846561,0,0
0.837696,0,0
0.829016,0,0
0.812183,0,0
0.80402,0,0
0.79602,0,0
0.788177,0,0
0.772947,0,0
0.76555,0,0
0.758294,0,0
0.751174,0,0
0.737327,0,0
0.730594,0,0
0.723982,0,0
0.717489,0,0
0.704846,0,0
0.69869,0,0
0.692641,0,0
0.686695,0,0
0.675106,0,0
0.669456,0,0
0.6639,0,0
0.658436,0,0
0.647773,0,0
0.64257,0,0
0.63745,0,0
0.632411,0,0
161,161,161
80.5,80,80
53.6667,53,53
40.25,40,40
32.2,32,32
26.8333,26,26
20.125,20,20
17.8889,17,17
16.1,16,16
14.6364,14,14
13.4167,13,13
12.3846,12,12
10.7333,10,10
10.0625,10,10
9.47059,9,9
8.94444,8,8
8.47368,8,8
8.05,8,8
7.31818,7,7
6.70833,6,6
6.44,6,6
6.19231,6,6
5.96296,5,5
5.55172,5,5
5.36667,5,5
5.19355,5,5
5.03125,5,5
4.87879,4,4
4.73529,4,4
4.47222,4,4
4.35135,4,4
4.23684,4,4
4.12821,4,4
4.025,4,4
3.92683,3,3
3.74419,3,3
3.65909,3,3
3.57778,3,3
3.42553,3,3
3.35417,3,3
3.22,3,3
3.15686,3,3
3.09615,3,3
3.03774,3,3
2.98148,2,2
2.92727,2,2
2.82456,2,2
2.77586,2,2
2.72881,2,2
2.68333,2,2
2.63934,2,2
2.59677,2,2
2.51562,2,2
2.47692,2,2
2.43939,2,2
2.40299,2,2
2.36765,2,2
2.26761,2,2
2.23611,2,2
2.20548,2,2
2.17568,2,2
2.14667,2,2
2.11842,2,2
2.0641,2,2
2.03797,2,2
2.0125,2,2
1.98765,1,1
1.96341,1,1
1.93976,1,1
1.89412,1,1
1.87209,1,1
1.85057,1,1
1.82955,1,1
1.80899,1,1
1.78889,1,1
1.73118,1,1
1.71277,1,1
1.69474,1,1
1.67708,1,1
1.65979,1,1
1.62626,1,1
1.61,1,1
1.59406,1,1
1.57843,1,1
1.56311,1,1
1.54808,1,1
1.51887,1,1
1.50467,1,1
1.49074,1,1
1.47706,1,1
1.46364,1,1
1.45045,1,1
1.42478,1,1
1.41228,1,1
1.38793,1,1
1.37607,1,1
1.36441,1,1
1.34167,1,1
1.33058,1,1
1.31967,1,1
1.30894,1,1
1.29839,1,1
1.288,1,1
1.26772,1,1
1.25781,1,1
1.24806,1,1
1.23846,1,1
1.22901,1,1
1.2197,1,1
1.20149,1,1
1.19259,1,1
1.18382,1,1
1.17518,1,1
1.15827,1,1
1.14184,1,1
1.1338,1,1
1.12587,1,1
1.11806,1,1
1.11034,1,1
1.10274,1,1
1.08784,1,1
1.08054,1,1
1.07333,1,1
1.06623,1,1
1.05921,1,1
1.05229,1,1
1.03871,1,1
1.03205,1,1
1.02548,1,1
1.01899,1,1
1.01258,1,1
1.00625,1,1
0.993827,0,0
0.98773,0,0
0.981707,0,0
0.975758,0,0
0.96988,0,0
0.964072,0,0
0.952663,0,0
0.947059,0,0
0.94152,0,0
0.936047,0,0
0.930636,0,0
0.925287,0,0
0.914773,0,0
0.909605,0,0
0.904494,0,0
0.899441,0,0
0.894444,0,0
0.889503,0,0
0.879781,0,0
0.87027,0,0
0.865591,0,0
0.860963,0,0
0.856383,0,0
0.847368,0,0
0.842932,0,0
0.838542,0,0
0.834197,0,0
0.829897,0,0
0.825641,0,0
0.817259,0,0
0.813131,0,0
0.809045,0,0
0.805,0,0
0.800995,0,0
0.79703,0,0
0.789216,0,0
0.785366,0,0
0.781553,0,0
0.774038,0,0
0.770335,0,0
0.763033,0,0
0.759434,0,0
0.755869,0,0
0.752336,0,0
0.748837,0,0
0.74537,0,0
0.738532,0,0
0.73516,0,0
0.731818,0,0
0.728507,0,0
0.725225,0,0
0.721973,0,0
0.715556,0,0
0.712389,0,0
0.709251,0,0
0.70614,0,0
0.703057,0,0
0.693965,0,0
0.690987,0,0
0.688034,0,0
0.685106,0,0
0.682203,0,0
0.679325,0,0
0.67364,0,0
0.670833,0,0
0.66805,0,0
0.665289,0,0
0.662551,0,0
0.659836,0,0
0.654472,0,0
0.651822,0,0
0.649194,0,0
0.646586,0,0
0.644,0,0
0.641434,0,0
0.633858,0,0
0.631373,0,0
162,162,162
32.4,32,32
23.1429,23,23
14.7273,14,14
12.4615,12,12
9.52941,9,9
8.52632,8,8
7.04348,7,7
6.48,6,6
5.58621,5,5
5.22581,5,5
4.62857,4,4
4.37838,4,4
3.95122,3,3
3.76744,3,3
3.44681,3,3
3.30612,3,3
3.0566,3,3
2.94545,2,2
2.74576,2,2
2.65574,2,2
2.49231,2,2
2.41791,2,2
2.28169,2,2
2.21918,2,2
2.1039,2,2
2.05063,2,2
1.95181,1,1
1.90588,1,1
1.82022,1,1
1.78022,1,1
1.70526,1,1
1.6701,1,1
1.60396,1,1
1.57282,1,1
1.51402,1,1
1.48624,1,1
1.43363,1,1
1.4087,1,1
1.36134,1,1
1.33884,1,1
1.296,1,1
1.27559,1,1
1.23664,1,1
1.21805,1,1
1.18248,1,1
1.16547,1,1
1.13287,1,1
1.11724,1,1
1.08725,1,1
1.07285,1,1
1.04516,1,1
1.03185,1,1
1.00621,1,1
0.993865,0,0
0.97006,0,0
0.95858,0,0
0.936416,0,0
0.925714,0,0
0.905028,0,0
0.895028,0,0
0.875676,0,0
0.86631,0,0
0.848168,0,0
0.839378,0,0
0.822335,0,0
0.81407,0,0
0.79803,0,0
0.790244,0,0
0.77512,0,0
0.767772,0,0
0.753488,0,0
0.746544,0,0
0.733032,0,0
0.726457,0,0
0.713656,0,0
0.707424,0,0
0.695279,0,0
0.689362,0,0
0.677824,0,0
0.672199,0,0
0.661224,0,0
0.65587,0,0
0.645418,0,0
0.640316,0,0
163,163,163
81.5,81,81
54.3333,54,54
40.75,40,40
32.6,32,32
27.1667,27,27
23.2857,23,23
20.375,20,20
18.1111,18,18
16.3,16,16
14.8182,14,14
13.5833,13,13
12.5385,12,12
11.6429,11,11
10.8667,10,10
10.1875,10,10
9.58823,9,9
9.05556,9,9
8.57895,8,8
8.15,8,8
7.7619,7,7
7.40909,7,7
7.08696,7,7
6.79167,6,6
6.52,6,6
6.26923,6,6
6.03704,6,6
5.82143,5,5
5.62069,5,5
5.43333,5,5
5.25806,5,5
5.09375,5,5
4.93939,4,4
4.79412,4,4
4.65714,4,4
4.52778,4,4
4.40541,4,4
4.28947,4,4
4.17949,4,4
4.075,4,4
3.97561,3,3
3.88095,3,3
3.7907,3,3
3.70455,3,3
3.62222,3,3
3.54348,3,3
3.46809,3,3
3.39583,3,3
3.32653,3,3
3.26,3,3
3.19608,3,3
3.13462,3,3
3.07547,3,3
3.01852,3,3
2.96364,2,2
2.91071,2,2
2.85965,2,2
2.81034,2,2
2.76271,2,2
2.71667,2,2
2.67213,2,2
2.62903,2,2
2.5873,2,2
2.54688,2,2
2.50769,2,2
2.4697,2,2
2.43284,2,2
2.39706,2,2
2.36232,2,2
2.32857,2,2
2.29577,2,2
2.26389,2,2
2.23288,2,2
2.2027,2,2
2.17333,2,2
2.14474,2,2
2.11688,2,2
2.08974,2,2
2.06329,2,2
2.0375,2,2
2.01235,2,2
1.9878,1,1
1.96386,1,1
1.94048,1,1
1.91765,1,1
1.89535,1,1
1.87356,1,1
1.85227,1,1
1.83146,1,1
1.81111,1,1
1.79121,1,1
1.77174,1,1
1.75269,1,1
1.73404,1,1
1.71579,1,1
1.69792,1,1
1.68041,1,1
1.66327,1,1
1.64646,1,1
1.63,1,1
1.61386,1,1
1.59804,1,1
1.58252,1,1
1.56731,1,1
1.55238,1,1
1.53774,1,1
1.52336,1,1
1.50926,1,1
1.49541,1,1
1.48182,1,1
